,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
92,0.08489274978637695,0.010578948200635681,0.0009670734405517578,3.9264116271154816e-05,0.001,"(50,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 6}",0.9039522058823528,0.8147977941176472,0.9696691176470589,0.8892463235294119,0.9545454545454546,0.9063438084380435,0.054807213298798174,129,0.901345486111111,0.9032986111111112,0.938179976851852,0.9272714120370371,0.9073988970588234,0.9154988766339869,0.014613688844016613
93,0.08185434341430664,0.011180343303206126,0.0009481430053710938,2.467483709533581e-05,0.001,"(50,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 7}",0.8598345588235294,0.8363970588235294,0.9696691176470589,0.9030330882352942,0.984375,0.91051102189342,0.05839794060951519,121,0.8695601851851851,0.9477430555555556,0.9621527777777779,0.9268663194444443,0.9437040441176472,0.9300052764161219,0.03224657809419062
94,0.08718547821044922,0.03220248455147523,0.0010028839111328124,0.00014494991590805557,0.001,"(50,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 8}",0.8529411764705883,0.9108455882352942,0.9774816176470589,0.4921875,0.9770359848484849,0.8418224274046857,0.18108925714458435,150,0.905251736111111,0.9627604166666668,0.9588541666666668,0.5,0.9610523897058825,0.8575837418300655,0.1800899570045417
95,0.04728021621704102,0.009606902436640006,0.0009455680847167969,9.734160801774798e-05,0.001,"(50,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 9}",0.9627757352941178,0.8952205882352943,0.9549632352941178,0.9480698529411766,0.9692234848484849,0.9460031909677796,0.02640279531657129,83,0.9469328703703703,0.9418836805555556,0.9676070601851853,0.9455873842592593,0.958639705882353,0.9521301402505447,0.009557391922778938
96,0.05528616905212402,0.004036181079658479,0.0009965896606445312,8.637941643629531e-05,0.001,"(25,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 2}",0.9765625,0.9462316176470589,0.9618566176470589,0.9765625,0.984375,0.9690864459280645,0.013561916812512266,9,0.9691550925925925,0.9748119212962963,0.9689525462962962,0.9767650462962962,0.9692095588235294,0.971778833061002,0.0033327174407730828
97,0.09600863456726075,0.015143937603793282,0.0009594440460205078,0.000115637228584056,0.001,"(25,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 3}",0.96875,0.9375,0.9618566176470589,0.9375,0.984375,0.95794237940575,0.018236530735541902,45,0.9455150462962962,0.9709056712962963,0.9531250000000001,0.9494212962962962,0.9689797794117647,0.9575893586601307,0.010387517770945834
98,0.06618351936340332,0.0316205438067243,0.0009084224700927734,8.095066010040403e-05,0.001,"(25,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 4}",0.9264705882352942,0.6392463235294118,0.5,0.5735294117647058,0.5454545454545454,0.6371272609713156,0.15174037487050115,157,0.9105034722222222,0.6701678240740742,0.49804687500000006,0.6035011574074074,0.5458409926470589,0.6456120642701526,0.1444115810039741
99,0.04616360664367676,0.009060254598988507,0.0008974075317382812,3.459847090704998e-05,0.001,"(25,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 5}",0.8970588235294117,0.8658088235294117,0.9480698529411766,0.8598345588235294,0.893939393939394,0.892940251486354,0.03130279086763653,137,0.8272714120370369,0.8906394675925927,0.916160300925926,0.9124565972222222,0.8671875,0.8827430555555555,0.03280560535294703
100,0.03563647270202637,0.007728748300210159,0.0009637832641601563,7.98144216749928e-05,0.001,"(25,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 6}",0.9705882352941178,0.9168198529411766,0.9402573529411766,0.9402573529411766,0.9692234848484849,0.9473846868176534,0.020250741027391272,79,0.952589699074074,0.9717158564814816,0.9432291666666668,0.9508391203703703,0.9584099264705883,0.9553567538126362,0.009508796740251135
101,0.10088963508605957,0.012652675219718133,0.000864410400390625,4.980942445613891e-05,0.001,"(25,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 7}",0.9558823529411766,0.9462316176470589,0.9324448529411766,0.9549632352941178,0.9540719696969697,0.9487078585384703,0.008837389217391668,76,0.9284143518518517,0.977170138888889,0.9545428240740741,0.967607060185185,0.9733455882352942,0.9602159926470588,0.01765211847557114
102,0.07792072296142578,0.018709389811174024,0.0009890079498291015,0.00014166216450110978,0.001,"(25,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 8}",0.9609375,0.9384191176470589,0.984375,0.9609375,0.9453125,0.958022261818838,0.01586319489433192,41,0.9244357638888889,0.9709056712962963,0.9654513888888889,0.9711082175925925,0.8932674632352942,0.9450337009803922,0.03120942045864757
103,0.08012819290161133,0.005985056930750395,0.0009600162506103515,0.00014766535872694147,0.001,"(25,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 9}",0.918658088235294,0.9246323529411766,0.9549632352941178,0.9765625,0.9692234848484849,0.948766182667527,0.023322774821716786,73,0.9077401620370371,0.9680121527777779,0.935619212962963,0.9769675925925925,0.9579503676470589,0.949257897603486,0.02491924719681311
104,0.05244193077087402,0.004154879488593805,0.0009929180145263673,0.0001315067779974295,0.001,"(25, 25)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 2}",0.9324448529411766,0.9246323529411766,0.9402573529411766,0.9324448529411766,0.9540719696969697,0.9367348945062317,0.009941869149859657,100,0.9151475694444444,0.9490885416666668,0.9358217592592593,0.9601996527777776,0.9491038602941178,0.9418722766884532,0.015434258870707103
105,0.05986285209655762,0.012049708359743437,0.0009897708892822265,9.808026867353489e-05,0.001,"(25, 25)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 3}",0.9558823529411766,0.9324448529411766,0.9402573529411766,0.9186580882352942,0.9618844696969697,0.9417844028064842,0.015655854409943014,88,0.9290219907407407,0.9477430555555555,0.9070023148148149,0.9531973379629629,0.9350873161764706,0.9344104030501089,0.01619509213040086
106,0.07369823455810547,0.0047657558261818885,0.0015310287475585938,0.000827989282163222,0.001,"(25, 25)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 4}",0.9852941176470589,0.9402573529411766,0.9255514705882354,0.9480698529411766,0.9618844696969697,0.9521916715421994,0.020308075237868862,65,0.9549479166666665,0.9662615740740741,0.9383825231481482,0.9569010416666668,0.9422104779411766,0.9517407066993464,0.010168944586675712
107,0.06513781547546386,0.012239270870022535,0.001036214828491211,9.201912005279502e-05,0.001,"(25, 25)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 5}",0.9618566176470589,0.7674632352941178,0.9696691176470589,0.9071691176470589,0.9223484848484849,0.9056672713238485,0.07305610820551431,133,0.959794560185185,0.9084056712962962,0.9669994212962963,0.9203269675925925,0.9460018382352942,0.9403056917211329,0.022545855489030323
108,0.09663519859313965,0.01772020122101726,0.0011970043182373048,0.0003293542453119897,0.001,"(25, 25)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 6}",0.9852941176470589,0.9177389705882354,0.807904411764706,0.9333639705882353,0.984375,0.9256153765187056,0.06480712986950586,109,0.9566984953703703,0.9701678240740741,0.8569010416666668,0.9678096064814814,0.9662224264705883,0.9435598788126363,0.04357063325208986
109,0.08349099159240722,0.02716365751353819,0.0014583110809326173,0.0008757985097990737,0.001,"(25, 25)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 7}",0.5147058823529411,0.8589154411764706,0.9549632352941178,0.9333639705882353,0.984375,0.8489884067123782,0.17241756922447374,145,0.4937355324074074,0.923972800925926,0.9529947916666668,0.9699652777777776,0.964499080882353,0.8610334967320263,0.1843351786289557
110,0.07721781730651855,0.035621171135941196,0.0011288642883300782,0.00018856780900187954,0.001,"(25, 25)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 8}",0.9117647058823528,0.5,0.5,0.903952205882353,0.9618844696969697,0.7550982636268859,0.2095826972019047,153,0.9440393518518517,0.5037037037037038,0.5000000000000001,0.9292245370370369,0.9443933823529412,0.7642721949891067,0.21433846116181818
111,0.08206453323364257,0.015772299470377237,0.0011258602142333984,0.00011944208303215331,0.001,"(25, 25)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 9}",0.8823529411764706,0.880514705882353,0.9696691176470589,0.9186580882352942,0.9467329545454546,0.9195300453561235,0.03511138739356988,117,0.9070023148148147,0.9627604166666669,0.9662615740740741,0.9457899305555555,0.9404871323529412,0.9444602736928106,0.021122710308871414
112,0.1666884422302246,0.004834868853916349,0.0013918876647949219,9.890055577088415e-05,0.001,"(100, 25, 100)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 2}",0.9411764705882354,0.9324448529411766,0.9774816176470589,0.9480698529411766,0.984375,0.9566529832792013,0.020484179626419664,53,0.9566984953703703,0.969965277777778,0.9586516203703704,0.9660590277777776,0.9534696691176472,0.9609688180827888,0.006110463456899834
113,0.10554680824279786,0.003255753065438427,0.0017589569091796876,0.0003225097064377177,0.001,"(100, 25, 100)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 3}",1.0,0.9315257352941178,0.9696691176470589,0.9480698529411766,0.984375,0.9666918531216168,0.024565798833130006,13,0.9430266203703703,0.9641059027777779,0.9599971064814816,0.973466435185185,0.9588694852941178,0.9598931100217865,0.00987441010698193
