,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
294,0.15543522834777831,0.028513402020590804,0.0012022018432617187,9.491139092982005e-05,0.0001,"(50, 50)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 15}",0.6245404411764706,0.6608455882352942,0.6470588235294117,0.6245404411764705,0.5909090909090908,0.6296579563225178,0.023747608168845143,65,0.6074074074074074,0.686935763888889,0.635083912037037,0.6257233796296295,0.6156939338235293,0.6341688793572984,0.027978591269132175
295,0.1300896644592285,0.011128999150345991,0.001242828369140625,0.00014465579627328398,0.0001,"(50, 50)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 20}",0.6245404411764706,0.6608455882352942,0.6470588235294117,0.6245404411764705,0.5909090909090908,0.6296579563225178,0.023747608168845143,65,0.6074074074074074,0.686935763888889,0.635083912037037,0.6257233796296295,0.6156939338235293,0.6341688793572984,0.027978591269132175
296,0.12259044647216796,0.00958495758091417,0.001291370391845703,0.00011837770327921708,0.0001,"(50, 50)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 25}",0.6245404411764706,0.6608455882352942,0.6470588235294117,0.6245404411764705,0.5909090909090908,0.6296579563225178,0.023747608168845143,65,0.6074074074074074,0.686935763888889,0.635083912037037,0.6257233796296295,0.6156939338235293,0.6341688793572984,0.027978591269132175
297,0.12296981811523437,0.015692832014803832,0.001608419418334961,0.000697596488522932,0.0001,"(50, 50)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 30}",0.6245404411764706,0.6608455882352942,0.6470588235294117,0.6245404411764705,0.5909090909090908,0.6296579563225178,0.023747608168845143,65,0.6074074074074074,0.686935763888889,0.635083912037037,0.6257233796296295,0.6156939338235293,0.6341688793572984,0.027978591269132175
298,0.1277000904083252,0.01640617240720285,0.0012903213500976562,0.00010606384853581991,0.0001,"(50, 50)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 35}",0.6245404411764706,0.6608455882352942,0.6470588235294117,0.6245404411764705,0.5909090909090908,0.6296579563225178,0.023747608168845143,65,0.6074074074074074,0.686935763888889,0.635083912037037,0.6257233796296295,0.6156939338235293,0.6341688793572984,0.027978591269132175
299,0.12727804183959962,0.011942280450159676,0.0015705585479736327,0.0004895904617367113,0.0001,"(50, 50)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 40}",0.6245404411764706,0.6608455882352942,0.6470588235294117,0.6245404411764705,0.5909090909090908,0.6296579563225178,0.023747608168845143,65,0.6074074074074074,0.686935763888889,0.635083912037037,0.6257233796296295,0.6156939338235293,0.6341688793572984,0.027978591269132175
300,0.12408556938171386,0.011957540392210047,0.0012022972106933594,0.00023740655687771938,0.0001,"(50, 50)",45,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 45}",0.6245404411764706,0.6608455882352942,0.6470588235294117,0.6245404411764705,0.5909090909090908,0.6296579563225178,0.023747608168845143,65,0.6074074074074074,0.686935763888889,0.635083912037037,0.6257233796296295,0.6156939338235293,0.6341688793572984,0.027978591269132175
301,0.12972359657287597,0.014494603324162615,0.0013518333435058594,0.00012809234254187226,0.0001,"(50, 50)",50,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 50}",0.6245404411764706,0.6608455882352942,0.6470588235294117,0.6245404411764705,0.5909090909090908,0.6296579563225178,0.023747608168845143,65,0.6074074074074074,0.686935763888889,0.635083912037037,0.6257233796296295,0.6156939338235293,0.6341688793572984,0.027978591269132175
302,0.13122997283935547,0.021786886785187795,0.0012740612030029297,0.0001941770488756058,0.0001,"(50, 50)",55,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 55}",0.6245404411764706,0.6608455882352942,0.6470588235294117,0.6245404411764705,0.5909090909090908,0.6296579563225178,0.023747608168845143,65,0.6074074074074074,0.686935763888889,0.635083912037037,0.6257233796296295,0.6156939338235293,0.6341688793572984,0.027978591269132175
303,0.13802580833435057,0.007787751975289486,0.0011417865753173828,5.6862306292529085e-05,0.0001,"(50, 50)",60,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 60}",0.6245404411764706,0.6608455882352942,0.6470588235294117,0.6245404411764705,0.5909090909090908,0.6296579563225178,0.023747608168845143,65,0.6074074074074074,0.686935763888889,0.635083912037037,0.6257233796296295,0.6156939338235293,0.6341688793572984,0.027978591269132175
