,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
94,1.5117147445678711,0.18999752065614192,0.004584503173828125,0.0002527837142207841,0.1,"(100, 25, 100)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 60}",0.9644140905823149,0.9667505391804456,0.9863807013339724,0.963759977538005,0.9814221523705897,0.9725414833473883,0.00945694774285752,12,0.9948852323528308,0.9921096459922111,0.9982950774509436,0.9892891765956782,0.9965446798940476,0.9942247624571422,0.0032006070362367023
95,0.532487440109253,0.1925675392613614,0.005138015747070313,0.004218662528349962,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 2}",0.6470964134515536,0.661973799824267,0.6433620896237718,0.6565320283983797,0.6037195994277539,0.6425652345721372,0.020481947782007317,372,0.6474272762563082,0.6666209599659393,0.6548812251900272,0.649638802889577,0.6201259433255034,0.647738841525471,0.015321404076098307
96,0.4469092845916748,0.07201614350981256,0.002856922149658203,0.00025319035647939595,0.01,"(50, 50)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 3}",0.7103203131240514,0.6831416247304097,0.7120576723380462,0.6840880831093819,0.6625259424933003,0.6904545055288999,0.01862316383351483,310,0.6940712774083676,0.7009811287676723,0.6904548129781986,0.6789536229164713,0.6894478734569442,0.6907817431055309,0.007164342573733494
97,0.5697868824005127,0.14659876771377842,0.002752256393432617,0.0001960990943444007,0.01,"(50, 50)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 4}",0.7339444045051522,0.702971483345315,0.7228013419602204,0.729342986643135,0.6994801426585261,0.7177191674610515,0.013956172861655448,270,0.7151909037404361,0.7334241206156005,0.7155427827241194,0.7402664415048317,0.7337829226847917,0.7276414342539559,0.010314467787495459
98,0.6917210102081299,0.18871363414356745,0.0027576446533203124,3.9066788505047776e-05,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 5}",0.7504393322150332,0.7424315041137471,0.7498402428308971,0.7660643375716979,0.7238207499647382,0.7465307898267133,0.013699937467029003,235,0.7629519015239742,0.7385620546727277,0.7669784740223149,0.75730055977734,0.7812940426807936,0.7614174065354301,0.013911695417282934
99,0.9687931537628174,0.3163472777958765,0.0029292583465576174,0.00023330972152404964,0.01,"(50, 50)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 6}",0.685278376867162,0.6644500359453629,0.6696621135873473,0.7248606152982232,0.6747969936932035,0.683799333952891,0.021644985180283786,340,0.7195461888125024,0.6983858647332107,0.710774258987941,0.74631766582231,0.7444368784047178,0.7238921713521365,0.018796418044278222
100,0.5725768089294434,0.21741852426726885,0.004176807403564453,0.002909063850422026,0.01,"(50, 50)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 7}",0.7217229810687754,0.721323588146018,0.7405543573767872,0.7358710039709598,0.6679663100203509,0.7175237050322413,0.025875900153418417,271,0.7431796836845863,0.7650875940744081,0.7287632893797663,0.7062357319323265,0.7265424309060922,0.733961745995436,0.019517124979279196
101,1.2389136791229247,0.4565749888969953,0.003195047378540039,0.0005001342852820162,0.01,"(50, 50)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 8}",0.7270748462337246,0.7517772985062704,0.7425712916367121,0.7102703461553889,0.599558725745028,0.7063440929416658,0.055125835429940415,286,0.7602984084050242,0.7752470040196853,0.7740104186232892,0.7501923257341214,0.6617222249987504,0.7442940763561742,0.04230882497854475
102,1.0667884826660157,0.23700422683290906,0.002964162826538086,0.0003099703630955913,0.01,"(50, 50)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 9}",0.7933740714114546,0.7656562025720904,0.7987059669302659,0.8016325057157755,0.7873320034657155,0.7893364503934055,0.012812486159196335,205,0.7977660067370427,0.8136631729215974,0.8159441251236584,0.7919160646714828,0.7951234444499975,0.8028825627807559,0.009934516693289154
103,1.2779119491577149,0.4561301500919431,0.004309511184692383,0.0014240691922399436,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 10}",0.7500998482306892,0.7905583513060149,0.7568495886252895,0.7527074726244435,0.6987446855669064,0.749836325043603,0.029394734645122007,230,0.7806848491678877,0.8247655183640757,0.7908329889677799,0.8134221471682773,0.7640086960867609,0.7947428399509562,0.021944381403216612
